295,699
295,698
295,697
295,696
295,695
295,694
295,693
295,692
295,691
295,690
295,689
295,688
295,687
295,686
294,685
294,684
294,683
294,682
294,681
294,680
294,679
293,678
293,677
293,676
293,675
292,674
292,673
292,672
292,671
291,670
291,669
291,668
291,667
290,666
290,665
290,664
289,663
289,662
289,661
288,660
288,659
288,658
287,657
287,656
287,655
286,654
286,653
285,652
285,651
285,650
284,649
284,648
283,647
283,646
282,645
282,644
281,643
281,642
281,641
280,640
280,639
279,638
279,637
278,636
278,635
277,634
276,633
276,632
275,631
275,630
274,629
274,628
273,627
273,626
272,625
272,624
271,623
270,622
270,621
269,620
269,619
268,618
267,617
267,616
266,615
266,614
265,613
264,612
264,611
263,610
262,609
262,608
261,607
261,606
260,605
259,604
259,603
258,602
257,601
257,600
256,599
255,598
255,597
254,596
253,595
253,594
252,593
251,592
251,591
250,590
249,589
249,588
248,587
247,586
247,585
246,584
245,583
245,582
244,581
243,580
243,579
242,578
241,577
241,576
240,575
239,574
239,573
238,572
237,571
237,570
236,569
235,568
235,567
234,566
233,565
233,564
232,563
231,562
231,561
230,560
229,559
229,558
228,557
228,556
227,555
226,554
226,553
225,552
224,551
224,550
223,549
223,548
222,547
221,546
221,545
220,544
220,543
219,542
219,541
218,540
217,539
217,538
216,537
216,536
215,535
215,534
214,533
214,532
213,531
213,530
212,529
212,528
211,527
211,526
210,525
210,524
209,523
209,522
208,521
208,520
207,519
207,518
207,517
206,516
206,515
205,514
205,513
205,512
204,511
204,510
203,509
203,508
203,507
202,506
202,505
202,504
201,503
201,502
201,501
200,500
200,499
200,498
200,497
199,496
199,495
199,494
199,493
198,492
198,491
198,490
198,489
198,488
197,487
197,486
197,485
197,484
197,483
197,482
196,481
196,480
196,479
196,478
196,477
196,476
196,475
196,474
196,473
196,472
196,471
196,470
196,469
196,468
196,467
196,466
196,465
196,464
196,463
196,462
196,461
196,460
196,459
196,458
196,457
196,456
196,455
196,454
196,453
196,452
197,451
197,450
197,449
197,448
197,447
197,446
198,445
198,444
198,443
198,442
198,441
199,440
199,439
199,438
199,437
200,436
200,435
200,434
201,433
201,432
201,431
201,430
202,429
202,428
202,427
203,426
203,425
204,424
204,423
204,422
205,421
205,420
205,419
206,418
206,417
207,416
207,415
208,414
208,413
208,412
209,411
209,410
210,409
210,408
211,407
211,406
212,405
212,404
213,403
213,402
214,401
214,400
215,399
215,398
216,397
216,396
217,395
218,394
218,393
219,392
219,391
220,390
220,389
221,388
222,387
222,386
223,385
223,384
224,383
225,382
225,381
226,380
226,379
227,378
228,377
228,376
229,375
230,374
230,373
231,372
232,371
232,370
233,369
234,368
234,367
235,366
235,365
236,364
237,363
237,362
238,361
239,360
239,359
240,358
241,357
241,356
242,355
243,354
243,353
244,352
245,351
245,350
246,349
247,348
248,347
248,346
249,345
250,344
250,343
251,342
252,341
252,340
253,339
254,338
254,337
255,336
256,335
256,334
257,333
257,332
258,331
259,330
259,329
260,328
261,327
261,326
262,325
263,324
263,323
264,322
265,321
265,320
266,319
266,318
267,317
268,316
268,315
269,314
269,313
270,312
271,311
271,310
272,309
272,308
273,307
273,306
274,305
275,304
275,303
276,302
276,301
277,300
277,299
278,298
278,297
279,296
279,295
280,294
280,293
281,292
281,291
282,290
282,289
283,288
283,287
283,286
284,285
284,284
285,283
285,282
286,281
286,280
286,279
287,278
287,277
287,276
288,275
288,274
289,273
289,272
289,271
290,270
290,269
290,268
290,267
291,266
291,265
291,264
292,263
292,262
292,261
292,260
293,259
293,258
293,257
293,256
293,255
294,254
294,253
294,252
294,251
294,250
294,249
295,248
295,247
295,246
295,245
295,244
295,243
295,242
295,241
295,240
295,239
295,238
295,237
295,236
295,235
295,234
295,233
295,232
295,231
295,230
295,229
295,228
295,227
295,226
295,225
295,224
295,223
295,222
295,221
295,220
295,219
294,218
294,217
294,216
294,215
294,214
294,213
293,212
293,211
293,210
293,209
293,208
292,207
292,206
292,205
292,204
291,203
291,202
291,201
291,200
290,199
290,198
290,197
289,196
289,195
289,194
288,193
288,192
288,191
287,190
287,189
286,188
286,187
286,186
285,185
285,184
284,183
284,182
284,181
283,180
283,179
282,178
282,177
281,176
281,175
280,174
280,173
279,172
279,171
278,170
278,169
277,168
277,167
276,166
276,165
275,164
275,163
274,162
274,161
273,160
272,159
272,158
271,157
271,156
270,155
270,154
269,153
268,152
268,151
267,150
267,149
266,148
265,147
265,146
264,145
263,144
263,143
262,142
262,141
261,140
260,139
260,138
259,137
258,136
258,135
257,134
256,133
256,132
255,131
254,130
254,129
253,128
252,127
252,126
251,125
250,124
250,123
249,122
248,121
248,120
247,119
246,118
246,117
245,116
244,115
244,114
243,113
242,112
242,111
241,110
240,109
240,108
239,107
238,106
238,105
237,104
236,103
236,102
235,101
234,100
234,99
233,98
232,97
232,96
231,95
230,94
230,93
229,92
229,91
228,90
227,89
227,88
226,87
225,86
225,85
224,84
224,83
223,82
222,81
222,80
221,79
221,78
220,77
219,76
219,75
218,74
218,73
217,72
217,71
216,70
216,69
215,68
215,67
214,66
213,65
213,64
212,63
212,62
211,61
211,60
210,59
210,58
210,57
209,56
209,55
208,54
208,53
207,52
207,51
206,50
206,49
206,48
205,47
205,46
204,45
204,44
204,43
203,42
203,41
203,40
202,39
202,38
202,37
201,36
201,35
201,34
200,33
200,32
200,31
200,30
199,29
199,28
199,27
199,26
198,25
198,24
198,23
198,22
197,21
197,20
197,19
197,18
197,17
197,16
197,15
196,14
196,13
196,12
196,11
196,10
196,9
196,8
196,7
196,6
196,5
196,4
196,3
196,2
196,1
195,0
