380,684
380,681
381,678
381,677
381,674
382,673
384,669
384,666
384,665
384,662
384,661
385,660
385,659
386,659
386,657
386,656
386,654
386,652
386,651
386,649
385,647
384,646
384,645
384,644
384,643
384,640
384,638
384,635
383,635
383,633
383,631
382,631
382,630
382,629
382,627
381,625
381,624
380,622
380,621
380,620
378,617
378,615
377,614
377,612
377,611
377,608
377,607
376,603
376,601
376,598
376,597
376,594
376,592
376,590
376,589
376,586
376,584
376,582
376,580
376,577
376,575
376,573
376,572
376,571
376,569
376,567
376,566
376,563
376,562
376,561
377,558
377,557
377,556
377,555
377,554
377,552
378,550
378,549
379,546
380,541
382,539
382,537
382,535
382,533
382,532
383,530
385,527
385,526
385,525
387,524
387,522
388,521
389,520
389,519
390,518
390,517
391,516
393,515
394,514
394,513
395,512
396,512
397,510
398,510
400,508
401,507
403,506
405,505
406,503
409,502
410,501
412,500
415,499
416,497
420,496
420,495
423,493
424,493
426,492
428,490
428,489
429,489
430,487
431,487
432,486
433,486
434,485
435,485
437,484
437,483
438,483
439,482
440,481
440,480
442,480
443,479
446,477
447,476
449,476
450,476
451,474
454,474
456,473
456,472
458,471
460,471
463,470
465,470
467,469
470,469
472,467
474,467
477,466
478,466
480,466
482,464
483,464
485,463
488,463
490,463
493,462
496,462
499,461
501,461
504,460
506,460
508,459
513,458
517,458
521,458
527,453
532,453
541,452
547,452
552,451
556,450
561,449
565,448
568,447
569,446
571,446
573,444
574,444
576,443
576,442
578,442
579,442
581,441
582,440
584,439
585,438
587,438
589,436
590,436
592,435
593,434
596,433
597,432
599,431
600,431
602,430
603,429
606,427
607,425
609,423
610,422
611,422
612,421
613,420
614,419
615,419
616,418
616,417
617,417
618,415
619,413
620,412
621,411
622,411
623,410
623,409
623,407
625,405
625,403
627,401
627,400
629,399
630,397
630,395
633,392
633,390
634,388
637,385
638,383
639,380
640,380
641,378
641,377
641,375
641,374
643,371
643,370
643,368
645,367
646,364
647,363
647,362
648,361
648,360
648,358
648,357
648,356
648,355
650,353
650,352
650,350
650,348
650,347
651,345
651,343
651,341
651,339
651,338
651,337
651,336
651,335
651,332
651,330
651,329
651,327
651,326
651,325
651,323
651,322
651,319
652,316
652,315
652,313
652,312
652,310
652,308
652,306
652,304
653,301
653,300
654,299
654,298
655,296
655,294
655,292
655,289
655,288
655,286
655,284
657,282
657,279
657,278
657,276
657,274
657,271
657,270
657,268
656,267
656,264
654,259
653,258
653,256
652,253
652,252
650,250
650,249
650,246
650,245
650,243
650,242
650,239
650,237
650,235
650,234
650,233
650,231
650,229
650,228
650,226
649,225
649,224
649,223
649,222
649,221
649,219
649,218
648,215
648,213
647,211
646,210
646,209
645,207
645,205
644,203
643,202
643,199
641,198
641,197
640,195
640,193
639,192
639,190
638,187
638,185
638,182
638,181
637,178
636,177
636,174
636,171
636,169
636,168
635,166
635,165
635,164
633,161
632,159
632,158
632,157
631,154
629,152
627,150
627,149
626,148
626,146
625,144
624,142
624,139
623,139
622,137
621,136
620,133
620,132
619,132
617,131
616,131
614,129
613,128
612,128
609,126
607,125
605,124
602,122
601,121
598,120
597,119
596,118
594,118
592,117
591,115
590,115
588,114
584,113
583,113
579,110
576,108
573,107
572,106
571,105
569,104
568,103
567,101
566,101
565,99
564,99
563,97
562,97
560,96
559,95
558,94
557,94
557,93
556,93
555,92
554,91
552,91
552,90
550,90
549,89
548,88
546,87
543,85
541,84
540,84
538,83
536,83
534,82
532,82
529,81
526,80
525,80
522,80
519,80
518,80
516,78
511,78
509,78
508,78
505,78
502,77
496,77
493,77
488,76
485,76
483,76
480,76
476,76
468,76
461,76
453,76
449,74
443,74
438,74
434,74
431,74
430,74
427,74
424,74
423,74
421,74
419,74
416,74
412,74
408,74
402,74
396,74
390,74
385,74
379,74
375,74
372,74
369,74
368,74
364,74
362,74
360,74
357,74
354,74
351,74
349,74
346,74
342,74
339,74
335,76
329,76
325,77
321,78
318,78
316,78
314,78
313,78
311,78
309,78
307,78
305,78
301,79
298,80
295,80
289,82
286,82
281,84
277,86
274,86
273,86
270,87
268,87
267,87
265,87
264,88
262,89
260,89
258,90
256,91
253,91
251,92
249,93
247,93
247,94
246,94
242,95
241,96
239,96
237,97
233,98
231,99
227,100
226,100
224,101
222,102
220,103
218,104
215,106
213,106
210,106
210,107
208,108
207,109
206,109
205,109
203,111
202,112
199,112
198,113
197,114
195,115
195,116
192,116
189,119
188,119
187,120
184,122
184,123
183,124
181,124
179,126
178,127
175,129
174,130
172,131
170,132
167,133
165,136
163,139
161,139
158,142
156,143
154,145
152,145
150,147
148,148
148,149
147,149
146,150
145,150
144,151
141,153
137,156
134,157
132,159
130,160
126,163
123,164
121,164
119,166
118,166
118,167
117,168
115,168
114,169
113,171
111,173
110,175
108,177
107,177
107,178
104,181
102,182
101,184
99,186
96,188
94,189
92,191
91,192
90,194
88,195
88,196
87,196
86,198
85,198
84,199
83,200
82,201
81,201
80,204
79,205
77,207
76,207
76,208
76,209
74,211
73,213
71,214
69,217
67,219
65,220
65,221
63,223
62,224
59,225
58,226
56,229
55,230
53,232
52,233
51,234
50,235
49,236
47,236
46,238
45,238
45,240
42,241
41,243
39,244
38,245
37,246
36,247
35,248
34,248
33,250
31,251
30,251
30,252
29,252
27,253
26,254
25,255
24,256
22,258
20,259
17,261
16,262
15,263
14,263
13,264
13,265
12,266
12,267
11,267
10,268
8,269
8,269
